"","scientificNameVerbatim","traitNameVerbatim","NumberOfRecords","OTNdatasetID","curator","accessDate"
"8220","Psylliodes chrysocephalus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8221","Psylliodes chrysocephalus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8222","Psylliodes chrysocephalus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8223","Psylliodes chrysocephalus","Endophagous_lifestyle",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8224","Psylliodes chrysocephalus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8225","Psylliodes chrysocephalus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8226","Psylliodes cupreus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8227","Psylliodes cupreus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8228","Psylliodes cupreus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8229","Psylliodes cupreus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8230","Psylliodes cupreus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8231","Psylliodes cupreus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8232","Psylliodes cupreus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8233","Psylliodes cupreus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8234","Psylliodes cupreus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8235","Psylliodes napi","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8236","Psylliodes napi","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8237","Psylliodes napi","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8238","Psylliodes napi","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8239","Psylliodes napi","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8240","Psylliodes napi","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8241","Psylliodes napi","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8242","Psylliodes napi","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8243","Psylliodes napi","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8244","Psylliodes picinus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8245","Psylliodes picinus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8246","Psylliodes picinus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8247","Psylliodes picinus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8248","Psylliodes picinus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8249","Psylliodes picinus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8250","Psylliodes picinus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8251","Psylliodes picinus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8252","Psylliodes picinus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8253","Ptenidium nitidum","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8254","Ptenidium nitidum","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8255","Ptenidium nitidum","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8256","Ptenidium nitidum","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8257","Ptenidium nitidum","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8258","Ptenidium nitidum","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8259","Ptenidium nitidum","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8260","Pterostichus vernalis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8261","Pterostichus vernalis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8262","Pterostichus vernalis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8263","Pterostichus vernalis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8264","Pterostichus vernalis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8265","Pterostichus vernalis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8266","Pterostichus vernalis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8267","Ptomaphagus sericatus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8268","Ptomaphagus sericatus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8269","Ptomaphagus sericatus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8270","Ptomaphagus sericatus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8271","Ptomaphagus sericatus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8272","Ptomaphagus sericatus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8273","Ptomaphagus sericatus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8274","Ptomaphagus subvillosus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8275","Ptomaphagus subvillosus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8276","Ptomaphagus subvillosus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8277","Ptomaphagus subvillosus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8278","Ptomaphagus subvillosus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8279","Ptomaphagus subvillosus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8280","Ptomaphagus subvillosus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8281","Ptomaphagus varicornis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8282","Ptomaphagus varicornis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8283","Ptomaphagus varicornis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8284","Ptomaphagus varicornis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8285","Ptomaphagus varicornis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8286","Ptomaphagus varicornis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8287","Ptomaphagus varicornis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8288","Pycnota paradoxa","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8289","Pycnota paradoxa","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8290","Pycnota paradoxa","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8291","Pycnota paradoxa","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8292","Pycnota paradoxa","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8293","Pycnota paradoxa","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8294","Pycnota paradoxa","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8295","Pyrochroa serraticornis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8296","Pyrochroa serraticornis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8297","Pyrochroa serraticornis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8298","Pyrochroa serraticornis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8299","Pyrochroa serraticornis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8300","Pyrochroa serraticornis","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8301","Pyrochroa serraticornis","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8302","Pyrochroa serraticornis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8303","Pyrochroa serraticornis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8304","Quedius cinctus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8305","Quedius cinctus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8306","Quedius cinctus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8307","Quedius cinctus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8308","Quedius cinctus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8309","Quedius cinctus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8310","Quedius cinctus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8311","Quedius nitipennis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8312","Quedius nitipennis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8313","Quedius nitipennis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8314","Quedius nitipennis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8315","Quedius nitipennis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8316","Quedius nitipennis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8317","Quedius nitipennis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8318","Quedius vexans","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8319","Quedius vexans","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8320","Quedius vexans","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8321","Quedius vexans","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8322","Quedius vexans","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8323","Quedius vexans","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8324","Quedius vexans","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8325","Reptalus panzeri","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8326","Reptalus panzeri","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8327","Reptalus panzeri","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8328","Reptalus panzeri","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8329","Reptalus panzeri","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8330","Reptalus panzeri","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8331","Reptalus panzeri","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8332","Reptalus panzeri","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8333","Reptalus panzeri","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8334","Rhagonycha fulva","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8335","Rhagonycha fulva","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8336","Rhagonycha fulva","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8337","Rhagonycha fulva","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8338","Rhagonycha fulva","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8339","Rhagonycha fulva","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8340","Rhagonycha fulva","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8341","Rhagonycha limbata","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8342","Rhagonycha limbata","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8343","Rhagonycha limbata","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8344","Rhagonycha limbata","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8345","Rhagonycha limbata","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8346","Rhagonycha limbata","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8347","Rhagonycha limbata","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8348","Rhagonycha lutea","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8349","Rhagonycha lutea","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8350","Rhagonycha lutea","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8351","Rhagonycha lutea","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8352","Rhagonycha lutea","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8353","Rhagonycha lutea","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8354","Rhagonycha lutea","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8355","Rhagonycha testacea","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8356","Rhagonycha testacea","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8357","Rhagonycha testacea","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8358","Rhagonycha testacea","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8359","Rhagonycha testacea","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8360","Rhagonycha testacea","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8361","Rhagonycha testacea","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8362","Rhamphus oxyacanthae","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8363","Rhamphus oxyacanthae","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8364","Rhamphus oxyacanthae","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8365","Rhamphus oxyacanthae","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
